1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
1.995053e+02,2.623453e+02,3.251853e+02,3.511768e-07,-3.063470e-04,1.179384e-01,0.000000e+00
